date,title,link,content
"2013-12-20
								17:22","김윤섭 유한양행 대표, 금탑산업훈장 수훈",https://finance.naver.com//news/news_read.naver?article_id=0003173602&office_id=008&mode=search&query=유한양행&page=155,"= 김윤섭(65) 유한양행 대표이사가 '2013년 정부포상 시상식'에서 금탑산업훈장을... 이에 유한양행은 지난해 총인원 1546명, 매출액은 4억9300만원으로 2002...
									
								
							뉴시스 
|
 							
								
								2013-12-20
								17:22"
"2014-01-09
								08:16",서울반도체·CJ헬로비전·한샘·유한양행…`1조클럽` 노크,https://finance.naver.com//news/news_read.naver?article_id=0003107967&office_id=009&mode=search&query=유한양행&page=154,"[-아이엠투자증권] 아이엠투자증권은 9일 유한양행에 대해 지난해 4분기 사상... 노경철 아이엠투자증권 연구원은 ""유한양행의 지난해 4분기 별도기준 매출액이... 
									
								
							머니투데이 
|
 							
								
								2014-01-09
								08:16"
"2014-02-06
								11:47",[포춘코리아 CEO 500] 김윤섭 유한양행 사장,https://finance.naver.com//news/news_read.naver?article_id=0002453879&office_id=011&mode=search&query=유한양행&page=153,"[ 정혁현 기자 ] 유한양행은 올해 매출액을 전년 대비 11.6% 증가한 1조400억원으로 전망한다고 6일 공시했다. 유한양행 측은 ""주요 약품 매출 증가와 원료 의약품 ...
									
								
							한국경제 
|
 							
								
								2014-02-06
								11:47"
"2014-03-21
								08:24",<포토> 故유일한 유한양행 창업자 43주기 추모식,https://finance.naver.com//news/news_read.naver?article_id=0000481129&office_id=016&mode=search&query=유한양행&page=150,"(128940)과 유한양행(000100)에 관심을 가져야 한다고 분석했다. 배기달 연구원은... 탄탄하고, 유한양행의 자회사인 유한킴벌리는 중국 프리미엄 기저귀 시장에서 ...
									
								
							조선비즈 
|
 							
								
								2014-03-21
								08:24"
"2014-04-30
								03:40","유한양행, 1분기 영업익 16% 늘어 140억",https://finance.naver.com//news/news_read.naver?article_id=0003075653&office_id=015&mode=search&query=유한양행&page=148,"[ 허란 기자 ] 유한양행 등 주요 제약사들이 약가인하제 등 각종 규제 여파에도 두 자릿수 이상의 성장세를 나타냈다. 유한양행은 올해 1분기 영...
									
									
								
							한국경제 
|
 							
								
								2014-04-30
								03:40"
"2014-06-19
								08:00",中企人 100명 유한양행에 모인 까닭,https://finance.naver.com//news/news_read.naver?article_id=0003101926&office_id=015&mode=search&query=유한양행&page=147,"신한금융투자는 19일 유한양행(000100)에 대해 밸류에이션이 낮아진 상황에서 하반기 주가 10% 상승을 기대할 수 있는 시점이라며 투자의견 ‘매수’, 목표가... 
									
								
							이데일리 
|
 							
								
								2014-06-19
								08:00"
"2014-07-29
								14:55","유한양행 나인풋, 밀리터리 박스 출시",https://finance.naver.com//news/news_read.naver?article_id=0007038246&office_id=001&mode=search&query=유한양행&page=145,"유한양행이 도입신약의 선전을 앞세워 양호한 실적을 기록했다. 유한양행(000100)은 지난 2분기 영업이익이 161억원으로 전년동기대비 44.9% 늘었다고 29일 공시했다...
									
								
							이데일리 
|
 							
								
								2014-07-29
								14:55"
"2014-09-02
								14:08",유한양행 ‘유한 비타민씨 1000mg’…스트레스 억제 도움‘피로야 가라!’,https://finance.naver.com//news/news_read.naver?article_id=0000530969&office_id=016&mode=search&query=유한양행&page=144,"유한양행(000100)에 대해 현대증권은 ""주력 품목인 비리어드(B형간염치료제)와... 현대증권은 2일 유한양행에 대해 ""여전히 견조한 매출액 증가세""라며 투자의견을......
									
								
							서울경제 
|
 							
								
								2014-09-02
								14:08"
"2014-10-28
								11:13","[환절기건강]유한양행 '삐콤씨', 1등 비타민영양제",https://finance.naver.com//news/news_read.naver?article_id=0003359973&office_id=277&mode=search&query=유한양행&page=143,"삐콤씨 [ 유한양행이 일교차가 큰 환절기 가족의 건강관리를 위해 추천한 영양제는 삐콤씨다. 유한양행의 대표 비타민 브랜드 삐콤씨는 올해로 출시 ...
									
									
								
							아시아경제 
|
 							
								
								2014-10-28
								11:13"
"2014-12-16
								13:37",<겨울 건강> 유한양행 ‘삐콤씨’ 피로ㆍ영양불균형ㆍ병중병후 영양공급,https://finance.naver.com//news/news_read.naver?article_id=0000592492&office_id=016&mode=search&query=유한양행&page=141,"또한 시장에서 주목받는 품목으로는 유한양행의 B.형간염치료제 ‘비리어드’... 예상되는 유한양행(000100)에 대해 업종 최선호 관점을 유지하면서 2015년 회계기준.....
									
								
							서울경제 
|
 							
								
								2014-12-16
								13:37"
